id,nome,cidade,status,valor
8631,Joao 8631,"Sao Paulo, SP",cold,655
8632,Joao 8632,"Sao Paulo, SP",cold,656
8633,Joao 8633,"Sao Paulo, SP",cold,657
8634,Joao 8634,"Sao Paulo, SP",cold,658
8635,Joao 8635,"Sao Paulo, SP",cold,659
8636,Joao 8636,"Sao Paulo, SP",cold,660
8637,Joao 8637,"Sao Paulo, SP",cold,661
8638,Joao 8638,"Sao Paulo, SP",cold,662
8639,Joao 8639,"Sao Paulo, SP",cold,663
8640,Joao 8640,"Sao Paulo, SP",hot,664
8641,Joao 8641,"Sao Paulo, SP",cold,665
8642,Joao 8642,"Sao Paulo, SP",cold,666
8643,Joao 8643,"Sao Paulo, SP",cold,667
8644,Joao 8644,"Sao Paulo, SP",cold,668
8645,Joao 8645,"Sao Paulo, SP",cold,669
8646,Joao 8646,"Sao Paulo, SP",cold,670
8647,Joao 8647,"Sao Paulo, SP",cold,671
8648,Joao 8648,"Sao Paulo, SP",cold,672
8649,Joao 8649,"Sao Paulo, SP",cold,673
8650,Joao 8650,"Sao Paulo, SP",hot,674
8651,Joao 8651,"Sao Paulo, SP",cold,675
8652,Joao 8652,"Sao Paulo, SP",cold,676
8653,Joao 8653,"Sao Paulo, SP",cold,677
8654,Joao 8654,"Sao Paulo, SP",cold,678
8655,Joao 8655,"Sao Paulo, SP",cold,679
8656,Joao 8656,"Sao Paulo, SP",cold,680
8657,Joao 8657,"Sao Paulo, SP",cold,681
8658,Joao 8658,"Sao Paulo, SP",cold,682
8659,Joao 8659,"Sao Paulo, SP",cold,683
8660,Joao 8660,"Sao Paulo, SP",hot,684
8661,Joao 8661,"Sao Paulo, SP",cold,685
8662,Joao 8662,"Sao Paulo, SP",cold,686
8663,Joao 8663,"Sao Paulo, SP",cold,687
8664,Joao 8664,"Sao Paulo, SP",cold,688
8665,Joao 8665,"Sao Paulo, SP",cold,689
8666,Joao 8666,"Sao Paulo, SP",cold,690
8667,Joao 8667,"Sao Paulo, SP",cold,691
8668,Joao 8668,"Sao Paulo, SP",cold,692
8669,Joao 8669,"Sao Paulo, SP",cold,693
8670,Joao 8670,"Sao Paulo, SP",hot,694
8671,Joao 8671,"Sao Paulo, SP",cold,695
8672,Joao 8672,"Sao Paulo, SP",cold,696
8673,Joao 8673,"Sao Paulo, SP",cold,697
8674,Joao 8674,"Sao Paulo, SP",cold,698
8675,Joao 8675,"Sao Paulo, SP",cold,699
8676,Joao 8676,"Sao Paulo, SP",cold,700
8677,Joao 8677,"Sao Paulo, SP",cold,701
8678,Joao 8678,"Sao Paulo, SP",cold,702
8679,Joao 8679,"Sao Paulo, SP",cold,703
8680,Joao 8680,"Sao Paulo, SP",hot,704
8681,Joao 8681,"Sao Paulo, SP",cold,705
8682,Joao 8682,"Sao Paulo, SP",cold,706
8683,Joao 8683,"Sao Paulo, SP",cold,707
8684,Joao 8684,"Sao Paulo, SP",cold,708
8685,Joao 8685,"Sao Paulo, SP",cold,709
8686,Joao 8686,"Sao Paulo, SP",cold,710
8687,Joao 8687,"Sao Paulo, SP",cold,711
8688,Joao 8688,"Sao Paulo, SP",cold,712
8689,Joao 8689,"Sao Paulo, SP",cold,713
8690,Joao 8690,"Sao Paulo, SP",hot,714
8691,Joao 8691,"Sao Paulo, SP",cold,715
8692,Joao 8692,"Sao Paulo, SP",cold,716
8693,Joao 8693,"Sao Paulo, SP",cold,717
8694,Joao 8694,"Sao Paulo, SP",cold,718
8695,Joao 8695,"Sao Paulo, SP",cold,719
8696,Joao 8696,"Sao Paulo, SP",cold,720
8697,Joao 8697,"Sao Paulo, SP",cold,721
8698,Joao 8698,"Sao Paulo, SP",cold,722
8699,Joao 8699,"Sao Paulo, SP",cold,723
8700,Joao 8700,"Sao Paulo, SP",hot,724
8701,Joao 8701,"Sao Paulo, SP",cold,725
8702,Joao 8702,"Sao Paulo, SP",cold,726
8703,Joao 8703,"Sao Paulo, SP",cold,727
8704,Joao 8704,"Sao Paulo, SP",cold,728
8705,Joao 8705,"Sao Paulo, SP",cold,729
8706,Joao 8706,"Sao Paulo, SP",cold,730
8707,Joao 8707,"Sao Paulo, SP",cold,731
8708,Joao 8708,"Sao Paulo, SP",cold,732
8709,Joao 8709,"Sao Paulo, SP",cold,733
8710,Joao 8710,"Sao Paulo, SP",hot,734
8711,Joao 8711,"Sao Paulo, SP",cold,735
8712,Joao 8712,"Sao Paulo, SP",cold,736
8713,Joao 8713,"Sao Paulo, SP",cold,737
8714,Joao 8714,"Sao Paulo, SP",cold,738
8715,Joao 8715,"Sao Paulo, SP",cold,739
8716,Joao 8716,"Sao Paulo, SP",cold,740
8717,Joao 8717,"Sao Paulo, SP",cold,741
8718,Joao 8718,"Sao Paulo, SP",cold,742
8719,Joao 8719,"Sao Paulo, SP",cold,743
8720,Joao 8720,"Sao Paulo, SP",hot,744
8721,Joao 8721,"Sao Paulo, SP",cold,745
8722,Joao 8722,"Sao Paulo, SP",cold,746
8723,Joao 8723,"Sao Paulo, SP",cold,747
8724,Joao 8724,"Sao Paulo, SP",cold,748
8725,Joao 8725,"Sao Paulo, SP",cold,749
8726,Joao 8726,"Sao Paulo, SP",cold,750
8727,Joao 8727,"Sao Paulo, SP",cold,751
8728,Joao 8728,"Sao Paulo, SP",cold,752
8729,Joao 8729,"Sao Paulo, SP",cold,753
8730,Joao 8730,"Sao Paulo, SP",hot,754
8731,Joao 8731,"Sao Paulo, SP",cold,755
8732,Joao 8732,"Sao Paulo, SP",cold,756
8733,Joao 8733,"Sao Paulo, SP",cold,757
8734,Joao 8734,"Sao Paulo, SP",cold,758
8735,Joao 8735,"Sao Paulo, SP",cold,759
8736,Joao 8736,"Sao Paulo, SP",cold,760
8737,Joao 8737,"Sao Paulo, SP",cold,761
8738,Joao 8738,"Sao Paulo, SP",cold,762
8739,Joao 8739,"Sao Paulo, SP",cold,763
8740,Joao 8740,"Sao Paulo, SP",hot,764
8741,Joao 8741,"Sao Paulo, SP",cold,765
8742,Joao 8742,"Sao Paulo, SP",cold,766
8743,Joao 8743,"Sao Paulo, SP",cold,767
8744,Joao 8744,"Sao Paulo, SP",cold,768
8745,Joao 8745,"Sao Paulo, SP",cold,769
8746,Joao 8746,"Sao Paulo, SP",cold,770
8747,Joao 8747,"Sao Paulo, SP",cold,771
8748,Joao 8748,"Sao Paulo, SP",cold,772
8749,Joao 8749,"Sao Paulo, SP",cold,773
8750,Joao 8750,"Sao Paulo, SP",hot,774
8751,Joao 8751,"Sao Paulo, SP",cold,775
8752,Joao 8752,"Sao Paulo, SP",cold,776
8753,Joao 8753,"Sao Paulo, SP",cold,777
8754,Joao 8754,"Sao Paulo, SP",cold,778
8755,Joao 8755,"Sao Paulo, SP",cold,779
8756,Joao 8756,"Sao Paulo, SP",cold,780
8757,Joao 8757,"Sao Paulo, SP",cold,781
8758,Joao 8758,"Sao Paulo, SP",cold,782
8759,Joao 8759,"Sao Paulo, SP",cold,783
8760,Joao 8760,"Sao Paulo, SP",hot,784
8761,Joao 8761,"Sao Paulo, SP",cold,785
8762,Joao 8762,"Sao Paulo, SP",cold,786
8763,Joao 8763,"Sao Paulo, SP",cold,787
8764,Joao 8764,"Sao Paulo, SP",cold,788
8765,Joao 8765,"Sao Paulo, SP",cold,789
8766,Joao 8766,"Sao Paulo, SP",cold,790
8767,Joao 8767,"Sao Paulo, SP",cold,791
8768,Joao 8768,"Sao Paulo, SP",cold,792
8769,Joao 8769,"Sao Paulo, SP",cold,793
8770,Joao 8770,"Sao Paulo, SP",hot,794
8771,Joao 8771,"Sao Paulo, SP",cold,795
8772,Joao 8772,"Sao Paulo, SP",cold,796
8773,Joao 8773,"Sao Paulo, SP",cold,797
8774,Joao 8774,"Sao Paulo, SP",cold,798
8775,Joao 8775,"Sao Paulo, SP",cold,799
8776,Joao 8776,"Sao Paulo, SP",cold,800
8777,Joao 8777,"Sao Paulo, SP",cold,801
8778,Joao 8778,"Sao Paulo, SP",cold,802
8779,Joao 8779,"Sao Paulo, SP",cold,803
8780,Joao 8780,"Sao Paulo, SP",hot,804
8781,Joao 8781,"Sao Paulo, SP",cold,805
8782,Joao 8782,"Sao Paulo, SP",cold,806
8783,Joao 8783,"Sao Paulo, SP",cold,807
8784,Joao 8784,"Sao Paulo, SP",cold,808
8785,Joao 8785,"Sao Paulo, SP",cold,809
8786,Joao 8786,"Sao Paulo, SP",cold,810
8787,Joao 8787,"Sao Paulo, SP",cold,811
8788,Joao 8788,"Sao Paulo, SP",cold,812
8789,Joao 8789,"Sao Paulo, SP",cold,813
8790,Joao 8790,"Sao Paulo, SP",hot,814
8791,Joao 8791,"Sao Paulo, SP",cold,815
8792,Joao 8792,"Sao Paulo, SP",cold,816
8793,Joao 8793,"Sao Paulo, SP",cold,817
8794,Joao 8794,"Sao Paulo, SP",cold,818
8795,Joao 8795,"Sao Paulo, SP",cold,819
8796,Joao 8796,"Sao Paulo, SP",cold,820
8797,Joao 8797,"Sao Paulo, SP",cold,821
8798,Joao 8798,"Sao Paulo, SP",cold,822
8799,Joao 8799,"Sao Paulo, SP",cold,823
8800,Joao 8800,"Sao Paulo, SP",hot,824
8801,Joao 8801,"Sao Paulo, SP",cold,825
8802,Joao 8802,"Sao Paulo, SP",cold,826
8803,Joao 8803,"Sao Paulo, SP",cold,827
8804,Joao 8804,"Sao Paulo, SP",cold,828
8805,Joao 8805,"Sao Paulo, SP",cold,829
8806,Joao 8806,"Sao Paulo, SP",cold,830
8807,Joao 8807,"Sao Paulo, SP",cold,831
8808,Joao 8808,"Sao Paulo, SP",cold,832
8809,Joao 8809,"Sao Paulo, SP",cold,833
8810,Joao 8810,"Sao Paulo, SP",hot,834
8811,Joao 8811,"Sao Paulo, SP",cold,835
8812,Joao 8812,"Sao Paulo, SP",cold,836
8813,Joao 8813,"Sao Paulo, SP",cold,837
8814,Joao 8814,"Sao Paulo, SP",cold,838
8815,Joao 8815,"Sao Paulo, SP",cold,839
8816,Joao 8816,"Sao Paulo, SP",cold,840
8817,Joao 8817,"Sao Paulo, SP",cold,841
8818,Joao 8818,"Sao Paulo, SP",cold,842
8819,Joao 8819,"Sao Paulo, SP",cold,843
8820,Joao 8820,"Sao Paulo, SP",hot,844
8821,Joao 8821,"Sao Paulo, SP",cold,845
8822,Joao 8822,"Sao Paulo, SP",cold,846
8823,Joao 8823,"Sao Paulo, SP",cold,847
8824,Joao 8824,"Sao Paulo, SP",cold,848
8825,Joao 8825,"Sao Paulo, SP",cold,849
8826,Joao 8826,"Sao Paulo, SP",cold,850
8827,Joao 8827,"Sao Paulo, SP",cold,851
8828,Joao 8828,"Sao Paulo, SP",cold,852
8829,Joao 8829,"Sao Paulo, SP",cold,853
8830,Joao 8830,"Sao Paulo, SP",hot,854
8831,Joao 8831,"Sao Paulo, SP",cold,855
8832,Joao 8832,"Sao Paulo, SP",cold,856
8833,Joao 8833,"Sao Paulo, SP",cold,857
8834,Joao 8834,"Sao Paulo, SP",cold,858
8835,Joao 8835,"Sao Paulo, SP",cold,859
8836,Joao 8836,"Sao Paulo, SP",cold,860
8837,Joao 8837,"Sao Paulo, SP",cold,861
8838,Joao 8838,"Sao Paulo, SP",cold,862
8839,Joao 8839,"Sao Paulo, SP",cold,863
8840,Joao 8840,"Sao Paulo, SP",hot,864
8841,Joao 8841,"Sao Paulo, SP",cold,865
8842,Joao 8842,"Sao Paulo, SP",cold,866
8843,Joao 8843,"Sao Paulo, SP",cold,867
8844,Joao 8844,"Sao Paulo, SP",cold,868
8845,Joao 8845,"Sao Paulo, SP",cold,869
8846,Joao 8846,"Sao Paulo, SP",cold,870
8847,Joao 8847,"Sao Paulo, SP",cold,871
8848,Joao 8848,"Sao Paulo, SP",cold,872
8849,Joao 8849,"Sao Paulo, SP",cold,873
8850,Joao 8850,"Sao Paulo, SP",hot,874
8851,Joao 8851,"Sao Paulo, SP",cold,875
8852,Joao 8852,"Sao Paulo, SP",cold,876
8853,Joao 8853,"Sao Paulo, SP",cold,877
8854,Joao 8854,"Sao Paulo, SP",cold,878
8855,Joao 8855,"Sao Paulo, SP",cold,879
8856,Joao 8856,"Sao Paulo, SP",cold,880
8857,Joao 8857,"Sao Paulo, SP",cold,881
8858,Joao 8858,"Sao Paulo, SP",cold,882
8859,Joao 8859,"Sao Paulo, SP",cold,883
8860,Joao 8860,"Sao Paulo, SP",hot,884
8861,Joao 8861,"Sao Paulo, SP",cold,885
8862,Joao 8862,"Sao Paulo, SP",cold,886
8863,Joao 8863,"Sao Paulo, SP",cold,887
8864,Joao 8864,"Sao Paulo, SP",cold,888
8865,Joao 8865,"Sao Paulo, SP",cold,889
8866,Joao 8866,"Sao Paulo, SP",cold,890
8867,Joao 8867,"Sao Paulo, SP",cold,891
8868,Joao 8868,"Sao Paulo, SP",cold,892
8869,Joao 8869,"Sao Paulo, SP",cold,893
8870,Joao 8870,"Sao Paulo, SP",hot,894
8871,Joao 8871,"Sao Paulo, SP",cold,895
8872,Joao 8872,"Sao Paulo, SP",cold,896
8873,Joao 8873,"Sao Paulo, SP",cold,897
8874,Joao 8874,"Sao Paulo, SP",cold,898
8875,Joao 8875,"Sao Paulo, SP",cold,899
8876,Joao 8876,"Sao Paulo, SP",cold,900
8877,Joao 8877,"Sao Paulo, SP",cold,901
8878,Joao 8878,"Sao Paulo, SP",cold,902
8879,Joao 8879,"Sao Paulo, SP",cold,903
8880,Joao 8880,"Sao Paulo, SP",hot,904
8881,Joao 8881,"Sao Paulo, SP",cold,905
8882,Joao 8882,"Sao Paulo, SP",cold,906
8883,Joao 8883,"Sao Paulo, SP",cold,907
8884,Joao 8884,"Sao Paulo, SP",cold,908
8885,Joao 8885,"Sao Paulo, SP",cold,909
8886,Joao 8886,"Sao Paulo, SP",cold,910
8887,Joao 8887,"Sao Paulo, SP",cold,911
8888,Joao 8888,"Sao Paulo, SP",cold,912
8889,Joao 8889,"Sao Paulo, SP",cold,913
8890,Joao 8890,"Sao Paulo, SP",hot,914
8891,Joao 8891,"Sao Paulo, SP",cold,915
8892,Joao 8892,"Sao Paulo, SP",cold,916
8893,Joao 8893,"Sao Paulo, SP",cold,917
8894,Joao 8894,"Sao Paulo, SP",cold,918
8895,Joao 8895,"Sao Paulo, SP",cold,919
8896,Joao 8896,"Sao Paulo, SP",cold,920
8897,Joao 8897,"Sao Paulo, SP",cold,921
8898,Joao 8898,"Sao Paulo, SP",cold,922
8899,Joao 8899,"Sao Paulo, SP",cold,923
8900,Joao 8900,"Sao Paulo, SP",hot,924
8901,Joao 8901,"Sao Paulo, SP",cold,925
8902,Joao 8902,"Sao Paulo, SP",cold,926
8903,Joao 8903,"Sao Paulo, SP",cold,927
8904,Joao 8904,"Sao Paulo, SP",cold,928
8905,Joao 8905,"Sao Paulo, SP",cold,929
8906,Joao 8906,"Sao Paulo, SP",cold,930
8907,Joao 8907,"Sao Paulo, SP",cold,931
8908,Joao 8908,"Sao Paulo, SP",cold,932
8909,Joao 8909,"Sao Paulo, SP",cold,933
8910,Joao 8910,"Sao Paulo, SP",hot,934
8911,Joao 8911,"Sao Paulo, SP",cold,935
8912,Joao 8912,"Sao Paulo, SP",cold,936
8913,Joao 8913,"Sao Paulo, SP",cold,937
8914,Joao 8914,"Sao Paulo, SP",cold,938
8915,Joao 8915,"Sao Paulo, SP",cold,939
8916,Joao 8916,"Sao Paulo, SP",cold,940
8917,Joao 8917,"Sao Paulo, SP",cold,941
8918,Joao 8918,"Sao Paulo, SP",cold,942
8919,Joao 8919,"Sao Paulo, SP",cold,943
8920,Joao 8920,"Sao Paulo, SP",hot,944
8921,Joao 8921,"Sao Paulo, SP",cold,945
8922,Joao 8922,"Sao Paulo, SP",cold,946
8923,Joao 8923,"Sao Paulo, SP",cold,947
8924,Joao 8924,"Sao Paulo, SP",cold,948
8925,Joao 8925,"Sao Paulo, SP",cold,949
8926,Joao 8926,"Sao Paulo, SP",cold,950
8927,Joao 8927,"Sao Paulo, SP",cold,951
8928,Joao 8928,"Sao Paulo, SP",cold,952
8929,Joao 8929,"Sao Paulo, SP",cold,953
8930,Joao 8930,"Sao Paulo, SP",hot,954
8931,Joao 8931,"Sao Paulo, SP",cold,955
8932,Joao 8932,"Sao Paulo, SP",cold,956
8933,Joao 8933,"Sao Paulo, SP",cold,957
8934,Joao 8934,"Sao Paulo, SP",cold,958
8935,Joao 8935,"Sao Paulo, SP",cold,959
8936,Joao 8936,"Sao Paulo, SP",cold,960
8937,Joao 8937,"Sao Paulo, SP",cold,961
8938,Joao 8938,"Sao Paulo, SP",cold,962
8939,Joao 8939,"Sao Paulo, SP",cold,963
8940,Joao 8940,"Sao Paulo, SP",hot,964
8941,Joao 8941,"Sao Paulo, SP",cold,965
8942,Joao 8942,"Sao Paulo, SP",cold,966
8943,Joao 8943,"Sao Paulo, SP",cold,967
8944,Joao 8944,"Sao Paulo, SP",cold,968
8945,Joao 8945,"Sao Paulo, SP",cold,969
8946,Joao 8946,"Sao Paulo, SP",cold,970
8947,Joao 8947,"Sao Paulo, SP",cold,971
8948,Joao 8948,"Sao Paulo, SP",cold,972
8949,Joao 8949,"Sao Paulo, SP",cold,973
8950,Joao 8950,"Sao Paulo, SP",hot,974
8951,Joao 8951,"Sao Paulo, SP",cold,975
8952,Joao 8952,"Sao Paulo, SP",cold,976
8953,Joao 8953,"Sao Paulo, SP",cold,977
8954,Joao 8954,"Sao Paulo, SP",cold,978
8955,Joao 8955,"Sao Paulo, SP",cold,979
8956,Joao 8956,"Sao Paulo, SP",cold,980
8957,Joao 8957,"Sao Paulo, SP",cold,981
8958,Joao 8958,"Sao Paulo, SP",cold,982
8959,Joao 8959,"Sao Paulo, SP",cold,983
8960,Joao 8960,"Sao Paulo, SP",hot,984
8961,Joao 8961,"Sao Paulo, SP",cold,985
8962,Joao 8962,"Sao Paulo, SP",cold,986
8963,Joao 8963,"Sao Paulo, SP",cold,987
8964,Joao 8964,"Sao Paulo, SP",cold,988
8965,Joao 8965,"Sao Paulo, SP",cold,989
8966,Joao 8966,"Sao Paulo, SP",cold,990
8967,Joao 8967,"Sao Paulo, SP",cold,991
8968,Joao 8968,"Sao Paulo, SP",cold,992
8969,Joao 8969,"Sao Paulo, SP",cold,993
8970,Joao 8970,"Sao Paulo, SP",hot,994
8971,Joao 8971,"Sao Paulo, SP",cold,995
8972,Joao 8972,"Sao Paulo, SP",cold,996
8973,Joao 8973,"Sao Paulo, SP",cold,0
8974,Joao 8974,"Sao Paulo, SP",cold,1
8975,Joao 8975,"Sao Paulo, SP",cold,2
8976,Joao 8976,"Sao Paulo, SP",cold,3
8977,Joao 8977,"Sao Paulo, SP",cold,4
8978,Joao 8978,"Sao Paulo, SP",cold,5
8979,Joao 8979,"Sao Paulo, SP",cold,6
8980,Joao 8980,"Sao Paulo, SP",hot,7
8981,Joao 8981,"Sao Paulo, SP",cold,8
8982,Joao 8982,"Sao Paulo, SP",cold,9
8983,Joao 8983,"Sao Paulo, SP",cold,10
8984,Joao 8984,"Sao Paulo, SP",cold,11
8985,Joao 8985,"Sao Paulo, SP",cold,12
8986,Joao 8986,"Sao Paulo, SP",cold,13
8987,Joao 8987,"Sao Paulo, SP",cold,14
8988,Joao 8988,"Sao Paulo, SP",cold,15
8989,Joao 8989,"Sao Paulo, SP",cold,16
8990,Joao 8990,"Sao Paulo, SP",hot,17
8991,Joao 8991,"Sao Paulo, SP",cold,18
8992,Joao 8992,"Sao Paulo, SP",cold,19
8993,Joao 8993,"Sao Paulo, SP",cold,20
8994,Joao 8994,"Sao Paulo, SP",cold,21
8995,Joao 8995,"Sao Paulo, SP",cold,22
8996,Joao 8996,"Sao Paulo, SP",cold,23
8997,Joao 8997,"Sao Paulo, SP",cold,24
8998,Joao 8998,"Sao Paulo, SP",cold,25
8999,Joao 8999,"Sao Paulo, SP",cold,26
9000,Joao 9000,"Sao Paulo, SP",hot,27
9001,Joao 9001,"Sao Paulo, SP",cold,28
9002,Joao 9002,"Sao Paulo, SP",cold,29
9003,Joao 9003,"Sao Paulo, SP",cold,30
9004,Joao 9004,"Sao Paulo, SP",cold,31
9005,Joao 9005,"Sao Paulo, SP",cold,32
9006,Joao 9006,"Sao Paulo, SP",cold,33
9007,Joao 9007,"Sao Paulo, SP",cold,34
9008,Joao 9008,"Sao Paulo, SP",cold,35
9009,Joao 9009,"Sao Paulo, SP",cold,36
9010,Joao 9010,"Sao Paulo, SP",hot,37
9011,Joao 9011,"Sao Paulo, SP",cold,38
9012,Joao 9012,"Sao Paulo, SP",cold,39
9013,Joao 9013,"Sao Paulo, SP",cold,40
9014,Joao 9014,"Sao Paulo, SP",cold,41
9015,Joao 9015,"Sao Paulo, SP",cold,42
9016,Joao 9016,"Sao Paulo, SP",cold,43
9017,Joao 9017,"Sao Paulo, SP",cold,44
9018,Joao 9018,"Sao Paulo, SP",cold,45
9019,Joao 9019,"Sao Paulo, SP",cold,46
9020,Joao 9020,"Sao Paulo, SP",hot,47
9021,Joao 9021,"Sao Paulo, SP",cold,48
9022,Joao 9022,"Sao Paulo, SP",cold,49
9023,Joao 9023,"Sao Paulo, SP",cold,50
9024,Joao 9024,"Sao Paulo, SP",cold,51
9025,Joao 9025,"Sao Paulo, SP",cold,52
9026,Joao 9026,"Sao Paulo, SP",cold,53
9027,Joao 9027,"Sao Paulo, SP",cold,54
9028,Joao 9028,"Sao Paulo, SP",cold,55
9029,Joao 9029,"Sao Paulo, SP",cold,56
9030,Joao 9030,"Sao Paulo, SP",hot,57
9031,Joao 9031,"Sao Paulo, SP",cold,58
9032,Joao 9032,"Sao Paulo, SP",cold,59
9033,Joao 9033,"Sao Paulo, SP",cold,60
9034,Joao 9034,"Sao Paulo, SP",cold,61
9035,Joao 9035,"Sao Paulo, SP",cold,62
9036,Joao 9036,"Sao Paulo, SP",cold,63
9037,Joao 9037,"Sao Paulo, SP",cold,64
9038,Joao 9038,"Sao Paulo, SP",cold,65
9039,Joao 9039,"Sao Paulo, SP",cold,66
9040,Joao 9040,"Sao Paulo, SP",hot,67
9041,Joao 9041,"Sao Paulo, SP",cold,68
9042,Joao 9042,"Sao Paulo, SP",cold,69
9043,Joao 9043,"Sao Paulo, SP",cold,70
9044,Joao 9044,"Sao Paulo, SP",cold,71
9045,Joao 9045,"Sao Paulo, SP",cold,72
9046,Joao 9046,"Sao Paulo, SP",cold,73
9047,Joao 9047,"Sao Paulo, SP",cold,74
9048,Joao 9048,"Sao Paulo, SP",cold,75
9049,Joao 9049,"Sao Paulo, SP",cold,76
9050,Joao 9050,"Sao Paulo, SP",hot,77
9051,Joao 9051,"Sao Paulo, SP",cold,78
9052,Joao 9052,"Sao Paulo, SP",cold,79
9053,Joao 9053,"Sao Paulo, SP",cold,80
9054,Joao 9054,"Sao Paulo, SP",cold,81
9055,Joao 9055,"Sao Paulo, SP",cold,82
9056,Joao 9056,"Sao Paulo, SP",cold,83
9057,Joao 9057,"Sao Paulo, SP",cold,84
9058,Joao 9058,"Sao Paulo, SP",cold,85
9059,Joao 9059,"Sao Paulo, SP",cold,86
9060,Joao 9060,"Sao Paulo, SP",hot,87
9061,Joao 9061,"Sao Paulo, SP",cold,88
9062,Joao 9062,"Sao Paulo, SP",cold,89
9063,Joao 9063,"Sao Paulo, SP",cold,90
9064,Joao 9064,"Sao Paulo, SP",cold,91
9065,Joao 9065,"Sao Paulo, SP",cold,92
9066,Joao 9066,"Sao Paulo, SP",cold,93
9067,Joao 9067,"Sao Paulo, SP",cold,94
9068,Joao 9068,"Sao Paulo, SP",cold,95
9069,Joao 9069,"Sao Paulo, SP",cold,96
9070,Joao 9070,"Sao Paulo, SP",hot,97
9071,Joao 9071,"Sao Paulo, SP",cold,98
9072,Joao 9072,"Sao Paulo, SP",cold,99
9073,Joao 9073,"Sao Paulo, SP",cold,100
9074,Joao 9074,"Sao Paulo, SP",cold,101
9075,Joao 9075,"Sao Paulo, SP",cold,102
9076,Joao 9076,"Sao Paulo, SP",cold,103
9077,Joao 9077,"Sao Paulo, SP",cold,104
9078,Joao 9078,"Sao Paulo, SP",cold,105
9079,Joao 9079,"Sao Paulo, SP",cold,106
9080,Joao 9080,"Sao Paulo, SP",hot,107
9081,Joao 9081,"Sao Paulo, SP",cold,108
9082,Joao 9082,"Sao Paulo, SP",cold,109
9083,Joao 9083,"Sao Paulo, SP",cold,110
9084,Joao 9084,"Sao Paulo, SP",cold,111
9085,Joao 9085,"Sao Paulo, SP",cold,112
9086,Joao 9086,"Sao Paulo, SP",cold,113
9087,Joao 9087,"Sao Paulo, SP",cold,114
9088,Joao 9088,"Sao Paulo, SP",cold,115
9089,Joao 9089,"Sao Paulo, SP",cold,116
9090,Joao 9090,"Sao Paulo, SP",hot,117
9091,Joao 9091,"Sao Paulo, SP",cold,118
9092,Joao 9092,"Sao Paulo, SP",cold,119
9093,Joao 9093,"Sao Paulo, SP",cold,120
9094,Joao 9094,"Sao Paulo, SP",cold,121
9095,Joao 9095,"Sao Paulo, SP",cold,122
9096,Joao 9096,"Sao Paulo, SP",cold,123
9097,Joao 9097,"Sao Paulo, SP",cold,124
9098,Joao 9098,"Sao Paulo, SP",cold,125
9099,Joao 9099,"Sao Paulo, SP",cold,126
9100,Joao 9100,"Sao Paulo, SP",hot,127
9101,Joao 9101,"Sao Paulo, SP",cold,128
9102,Joao 9102,"Sao Paulo, SP",cold,129
9103,Joao 9103,"Sao Paulo, SP",cold,130
9104,Joao 9104,"Sao Paulo, SP",cold,131
9105,Joao 9105,"Sao Paulo, SP",cold,132
9106,Joao 9106,"Sao Paulo, SP",cold,133
9107,Joao 9107,"Sao Paulo, SP",cold,134
9108,Joao 9108,"Sao Paulo, SP",cold,135
9109,Joao 9109,"Sao Paulo, SP",cold,136
9110,Joao 9110,"Sao Paulo, SP",hot,137
9111,Joao 9111,"Sao Paulo, SP",cold,138
9112,Joao 9112,"Sao Paulo, SP",cold,139
9113,Joao 9113,"Sao Paulo, SP",cold,140
9114,Joao 9114,"Sao Paulo, SP",cold,141
9115,Joao 9115,"Sao Paulo, SP",cold,142
9116,Joao 9116,"Sao Paulo, SP",cold,143
9117,Joao 9117,"Sao Paulo, SP",cold,144
9118,Joao 9118,"Sao Paulo, SP",cold,145
9119,Joao 9119,"Sao Paulo, SP",cold,146
9120,Joao 9120,"Sao Paulo, SP",hot,147
9121,Joao 9121,"Sao Paulo, SP",cold,148
9122,Joao 9122,"Sao Paulo, SP",cold,149
9123,Joao 9123,"Sao Paulo, SP",cold,150
9124,Joao 9124,"Sao Paulo, SP",cold,151
9125,Joao 9125,"Sao Paulo, SP",cold,152
9126,Joao 9126,"Sao Paulo, SP",cold,153
9127,Joao 9127,"Sao Paulo, SP",cold,154
9128,Joao 9128,"Sao Paulo, SP",cold,155
9129,Joao 9129,"Sao Paulo, SP",cold,156
9130,Joao 9130,"Sao Paulo, SP",hot,157
9131,Joao 9131,"Sao Paulo, SP",cold,158
9132,Joao 9132,"Sao Paulo, SP",cold,159
9133,Joao 9133,"Sao Paulo, SP",cold,160
9134,Joao 9134,"Sao Paulo, SP",cold,161
9135,Joao 9135,"Sao Paulo, SP",cold,162
9136,Joao 9136,"Sao Paulo, SP",cold,163
9137,Joao 9137,"Sao Paulo, SP",cold,164
9138,Joao 9138,"Sao Paulo, SP",cold,165
9139,Joao 9139,"Sao Paulo, SP",cold,166
9140,Joao 9140,"Sao Paulo, SP",hot,167
9141,Joao 9141,"Sao Paulo, SP",cold,168
9142,Joao 9142,"Sao Paulo, SP",cold,169
9143,Joao 9143,"Sao Paulo, SP",cold,170
9144,Joao 9144,"Sao Paulo, SP",cold,171
9145,Joao 9145,"Sao Paulo, SP",cold,172
9146,Joao 9146,"Sao Paulo, SP",cold,173
9147,Joao 9147,"Sao Paulo, SP",cold,174
9148,Joao 9148,"Sao Paulo, SP",cold,175
